show_id_imdb,title,type_orginal,director_orginal,country_orginal,date_added_orginal,release_year_orginal,listed_in_orginal,description_orginal,duration,rating_imdb
80114499,The Future of Water,TV Show,,Norway,"July 1, 2016",2007,"Docuseries, International TV Shows, Science & Nature TV",A look at the deeply intertwined history of humanity and fresh water reveals looming challenges that could upend power structures around the world.,1 Season,7.6
1178866,The Game,TV Show,,United States,"August 15, 2020",2008,"Romantic TV Shows, TV Comedies, TV Dramas",Medical school student Melanie adjusts to life in the world of professional sports when her boyfriend Derwin becomes a pro football player.,129 min,7.8
81157840,The Game Changers,Movie,Louie Psihoyos,United States,"October 16, 2019",2018,"Documentaries, Sports Movies","Special Forces trainer James Wilks asks elite athletes to compare the merits of meat, protein and plants for building strength. Spoiler: plants win.",86 min,7.9
70291121,The Garden of Words,Movie,Makoto Shinkai,Japan,"November 15, 2019",2013,"Anime Features, International Movies, Romantic Movies","When a lonely teenager skips his morning classes to sit in a lovely garden, he meets a mysterious older woman who shares his feelings of alienation.",46 min,7.6
70180088,The Garfield Show,TV Show,,"France, United States","November 1, 2020",2018,"Kids' TV, TV Comedies","Lazy, lasagna-loving fat cat Garfield lives life on his own terms, which includes teasing his geeky owner, Jon, and tormenting dimwitted dog Odie.",3 Seasons,6.3
70035037,The Gathering,Movie,Nia Dinata,Indonesia,"December 8, 2018",2003,"Comedies, Dramas, International Movies","Between divorce, bad relationships and coming out as gay, a group of affluent friends realize that none of their lives are as easy as they seem.",124 min,4.7
81016360,The Gentleman Driver,Movie,Mario Mattei,United States,"January 31, 2019",2018,"Documentaries, Sports Movies","This documentary follows four tycoons who moonlight as motorsport competitors and examines what fuels them to succeed, both at work and on the track.",83 min,6.6
80025601,The Get Down,TV Show,,United States,"April 7, 2017",2017,TV Dramas,"In 1977 New York City, the talented and soulful youth of the South Bronx chase dreams and breakneck beats to transform music history.",2 Seasons,8.5
80122177,The Giant,Movie,"Aitor Arregi, Jon Garaño",Spain,"November 15, 2018",2017,"Dramas, International Movies","In 1843, crippled Martin returns from war to his Basque hometown and finds his brother has grown into a giant, which they turn into a circus act.",115 min,5.6
60003508,The Gift,TV Show,,Turkey,"September 10, 2020",2020,"International TV Shows, TV Dramas, TV Mysteries",A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,112 min,7.1
81037848,The Gift,TV Show,,Turkey,"September 10, 2020",2020,"International TV Shows, TV Dramas, TV Mysteries",A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,1 Season,7.1
81144912,The Girl Allergic to Wi-Fi,Movie,Jun Lana,Philippines,"August 21, 2019",2018,"International Movies, Romantic Movies","When an internet-obsessed teen develops a rare illness that forces her to move to a remote town, she must navigate her relationships without technology.",104 min,6.9
80103512,The Girl from the Song,Movie,Ibai Abad,Spain,"November 24, 2017",2016,"Dramas, Independent Movies, International Movies","When an aspiring musician falls for a carefree college student, he follows her to the Nevada desert to declare his love to her and find himself.",101 min,6
80157297,The Golden Path,TV Show,,,"November 1, 2017",2007,"International TV Shows, TV Dramas","A single mother of five struggles for decades to forge a successful business empire, only to see her family descend into animosity and betrayal.",1 Season,0
80122238,The Golden Years with Javed Akhtar,TV Show,,India,"June 1, 2017",2016,"Docuseries, International TV Shows","Writer, poet and lyricist Javed Akhtar hosts this musical trip down memory lane, revealing untold stories behind India's best songs of 1950-75.",1 Season,6.5
81075239,The Golem,Movie,"Doron Paz, Yoav Paz",Israel,"June 26, 2019",2018,"Horror Movies, Independent Movies, International Movies","As sickness spreads throughout the countryside, an infertile woman conjures a living child out of clay and sets it loose on her enemies.",95 min,5.7
80999091,The Good Bandit,TV Show,,Colombia,"August 30, 2019",2018,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","A near-death experience spurs a feared drug lord to leave behind his life of crime and infidelity, to the disbelief of everyone close to him.",1 Season,7.4
80193614,The Good Catholic,Movie,Paul Shoulberg,United States,"January 24, 2018",2017,"Comedies, Dramas, Romantic Movies",A young priest’s faith is tested when he finds himself attracted to a woman he meets at confession and his ideals are shaken to the core.,97 min,5.9
80157073,The Good Cop,TV Show,,United States,"September 21, 2018",2018,"Crime TV Shows, TV Comedies, TV Dramas","When he's not solving murders, a pathologically honest detective tries to keep an eye on his crooked but kindhearted dad.",1 Season,7.5
80104103,The Good Neighbor,Movie,Kasra Farahani,United States,"December 5, 2016",2016,"Dramas, Independent Movies, Thrillers","Two tech-savvy teens plot to fool a cranky old neighbor into believing his house is haunted, but their cruel prank soon takes some unexpected turns.",97 min,6.4
80113701,The Good Place,TV Show,,United States,"September 26, 2020",2020,TV Comedies,"Due to an error, self-absorbed Eleanor Shellstrop arrives at the Good Place after her death. Determined to stay, she tries to become a better person.",3 Seasons,8.3
70105132,"The Goods: Live Hard, Sell Hard",Movie,Neal Brennan,United States,"November 20, 2019",2009,Comedies,"Hired to rescue a flagging car dealership during a major sale, a fast-talking closer spends his days on the lot and his nights at local strip clubs.",89 min,6
81035748,The Gospel of John,Movie,David Batty,"United Kingdom, United States, Morocco","October 20, 2018",2014,"Dramas, Faith & Spirituality","In the first of four word-for-word film adaptations, Aramaic-speaking actors re-create the stories of Jesus' life from the fourth gospel.",161 min,8.1
81035749,The Gospel of Luke,Movie,David Batty,"United States, United Kingdom, Morocco","October 19, 2018",2015,"Dramas, Faith & Spirituality",Word-for-word Bible texts of the entire book of Luke are narrated and re-enacted in this epic production of the Gospel's accounts of Jesus's life.,205 min,7.7
81035750,The Gospel of Mark,Movie,David Batty,,"October 19, 2018",2015,"Dramas, Faith & Spirituality","See Jesus from a disciple's point of view in this first-ever, word-for-word film adaptation of the Gospel of Mark, lauded for its historical accuracy.",123 min,8.1
81035751,The Gospel of Matthew,Movie,David Batty,,"October 19, 2018",2014,"Dramas, Faith & Spirituality",The Apostle Matthew is highlighted in this word-for-word film adaptation of the former tax collector's Biblical writings about working with Jesus.,190 min,8.4
70270775,The Grandmaster,Movie,Wong Kar Wai,"Hong Kong, China","September 26, 2019",2013,"Action & Adventure, Dramas, International Movies","As the Japanese invasion looms, Chinese kung fu master Ip Man's world changes when rival master Gong Er and her father arrive in his village.",108 min,6.7
81031306,The Great Battle,Movie,,South Korea,"April 8, 2019",2018,"Action & Adventure, Dramas, International Movies","In seventh-century Korea, the commander of Ansi Fortress, Yang Man-chun, combats Tang invaders in a retelling of an epic clash against all odds.",136 min,7.2
80063224,The Great British Baking Show,TV Show,Andy Devonshire,United Kingdom,"September 25, 2020",2020,"British TV Shows, Reality TV","A talented batch of amateur bakers face off in a 10-week competition, whipping up their best dishes in the hopes of being named the U.K.'s best.",7 Seasons,8.7
81013505,The Great British Baking Show: Holidays,TV Show,,,"December 4, 2020",2020,"British TV Shows, Reality TV","Deck the halls with sugar, butter and chocolate as competitors from past seasons bake sweet Yuletide treats for judges Paul Hollywood and Prue Leith.",2 Seasons,8.7
80165085,The Great British Baking Show: Masterclass,TV Show,,United Kingdom,"December 1, 2018",2018,"British TV Shows, Reality TV",Hosts Mary Berry and Paul Hollywood leave the tent and go into the kitchen to put their professional spin on baking techniques used in the show.,4 Seasons,7.8
81014239,The Great British Baking Show: The Beginnings,TV Show,,,"November 1, 2018",2012,"British TV Shows, Reality TV",A dozen amateur bakers amiably compete for the coveted title of Britain's best as they whip up tasty treats for judges Mary Berry and Paul Hollywood.,1 Season,0
81213898,The Great Gambler,Movie,Shakti Samanta,India,"December 31, 2019",1979,"Action & Adventure, Classic Movies, Cult Movies","After unwittingly using his skills to obtain military secrets, a gambler is pursued by a police officer who happens to be his doppelgänger.",161 min,6.8
80117542,The Great Hack,Movie,"Karim Amer, Jehane Noujaim",United States,"July 24, 2019",2019,Documentaries,Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.,114 min,7.1
70242536,The Great Magician,Movie,Yee Tung-Shing,"Hong Kong, China","May 11, 2019",2011,"Action & Adventure, Comedies, Dramas","In 1920s Beijing, a host of talented performers gather to show off their skills. The challenge: reproduce a magic trick called the Eight Immortals.",128 min,5.9
60033312,The Great Raid,Movie,John Dahl,"United States, Australia","November 1, 2019",2005,"Action & Adventure, Dramas","In World War II, a battalion goes on a daring rescue mission to liberate the Americans and Filipinos who've been captured by the Japanese.",133 min,6.9
70304244,The Great Train Robbery,TV Show,,United Kingdom,"March 31, 2017",2013,"British TV Shows, Crime TV Shows, International TV Shows","This two-part tale delivers the true story of the Great Train Robbery of 1963, the biggest one in England's history.",1 Season,7
70293315,The Green Inferno,Movie,Eli Roth,"United States, Spain","November 16, 2019",2013,"Horror Movies, Independent Movies","Determined to save an Amazon tribe being squeezed by logging, a group of students finds nothing but trouble when their plane crashes in the jungle.",101 min,5.4
80177834,The Guardian Brothers,Movie,Gary Wang,China,"September 1, 2017",2016,"Children & Family Movies, Comedies","When a Chinese family's soup shop is targeted for sabotage by a competitor, two guardians from the spirit world leave retirement to protect them.",86 min,5.6
80223371,The Guernsey Literary and Potato Peel Pie Society,Movie,Mike Newell,"United Kingdom, France, United States","August 10, 2018",2018,"Dramas, Romantic Movies",A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.,124 min,7.7
70140447,The Guild,TV Show,,United States,"March 2, 2019",2013,TV Comedies,Fantasy and reality collide when a surprisingly diverse group of online video-game addicts struggle to balance the game with personal relationships.,1 Season,8.3
80200961,The Hard Way,Movie,Keoni Waxman,United States,"March 5, 2019",2019,Action & Adventure,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge.",94 min,5
80064515,The Hateful Eight,Movie,Quentin Tarantino,United States,"October 25, 2017",2015,"Action & Adventure, Thrillers","Years after the Civil War, a bounty hunter and his captive are waylaid by a Wyoming blizzard and hole up in a way station with six dicey strangers.",168 min,7.8
80174683,The Hateful Eight: Extended Version,TV Show,Quentin Tarantino,,"April 25, 2019",2015,TV Shows,"Trapped at a stagecoach stop as a storm rages outside, two bounty hunters and an outlaw face a gallery of rogues. Features never-before-seen footage.",1 Season,0
80194612,The Hatred,Movie,Michael G. Kehoe,United States,"December 11, 2017",2017,Horror Movies,Four young women head to a country house for an idyllic weekend retreat. But what lies in store for them is far from the dreamy getaway they imagined.,94 min,3.7
80189221,The Haunting of Hill House,TV Show,,United States,"October 12, 2018",2018,"TV Dramas, TV Horror, TV Mysteries","Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.",1 Season,8.7
70105130,The Haunting of Molly Hartley,Movie,Mickey Liddell,United States,"October 4, 2018",2008,"Horror Movies, Thrillers","A troubled teenage girl hopes to start fresh at a new school, but the horrifying truth about her past is destined to catch up with her.",85 min,4.1
80239306,The Healing Powers of Dude,TV Show,,,"January 13, 2020",2020,"Kids' TV, TV Comedies, TV Dramas","When an 11-year-old boy with social anxiety disorder starts middle school, he finds strength in a scruffy emotional support dog named Dude.",1 Season,7.2
81074375,The Heat: A Kitchen (R)evolution,Movie,Maya Gallus,Canada,"May 7, 2019",2018,Documentaries,Seven female chefs describe what it’s like breaking into the restaurant industry's notorious boys' club.,71 min,6.3
81173255,The Heretics,Movie,Chad Archibald,Canada,"September 4, 2019",2017,Horror Movies,A withdrawn young woman hunted by a malicious cult is abducted by a brooding stranger and undergoes a bizarre transformation.,88 min,4.8
80103623,The Heroes of Evil,Movie,Zoe Berriatúa,Spain,"June 1, 2016",2015,"Dramas, International Movies","Three teenage misfits find camaraderie in sex, violence and petty crime. But what starts as a lark soon threatens to damage them beyond repair.",99 min,6.5
80213299,The Heyday of the Insensitive Bastards,Movie,"Mark Columbus, Lauren Hoekstra, Sarah Kruchowski, Ryan Moody, Simon Savelyev, Vanita Shastry, Shadae Lamar Smith, Jeremy David White",United States,"February 26, 2018",2017,"Dramas, Independent Movies",An all-star cast brings to life the short stories of author Robert Boswell in this anthology series of vignettes set in modern-day America.,96 min,5.8
80200571,The Highwaymen,Movie,John Lee Hancock,United States,"March 29, 2019",2019,Dramas,Two steely former Texas Rangers are tasked with tracking and killing infamous criminals Bonnie and Clyde in this crime drama based on real events.,132 min,7.1
81000389,The Hockey Girls,TV Show,"Kiko Cruz Claverol, Patricia Font",Spain,"September 20, 2019",2019,"International TV Shows, TV Comedies, TV Dramas","The passionate members of a girls' roller hockey team chase down victories in the rink while striving to make time for school, family and romance.",1 Season,7.3
80242446,The Holiday Calendar,Movie,Bradley Walsh,United States,"November 2, 2018",2018,"Dramas, Romantic Movies",A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future – and pointing her toward love.,95 min,6
80147919,The Hollow,TV Show,,Canada,"May 8, 2020",2020,"Kids' TV, TV Thrillers","Three teens join forces to find a way home after waking up in a strange realm filled with magic portals, perplexing puzzles and vicious beasts.",1 Season,7.5
80100260,The Hollow Point,Movie,Gonzalo López-Gallego,United States,"March 16, 2017",2016,Action & Adventure,New straight-arrow sheriff Wallace finds he must join forces with brutal ex-lawman Leland to protect a troubled border town from a cartel hit man.,97 min,5.5
80142390,The Hollywood Masters,TV Show,,United States,"October 23, 2018",2017,Stand-Up Comedy & Talk Shows,"Top Hollywood stars and directors open up about their dreams, struggles and lifelong obsessions in interviews filmed in front of a live audience.",3 Seasons,7.2
80999989,The Holy Man,Movie,Note Chern-Yim,Thailand,"July 25, 2018",2005,"Comedies, Faith & Spirituality, International Movies","Formerly a troubled youth, a monk is given charge of a Buddhist temple neglected by superstitious villagers under the spell of a fake psychic.",92 min,7.5
80176840,The Homecoming,TV Show,,,"June 2, 2017",2015,"International TV Shows, Korean TV Shows, Reality TV","Panelists from the Korean show ""Abnormal Summit"" lead cast mates on tours of their home countries, including China, Nepal, Italy, Canada and France.",1 Season,7.2
80213655,The Honeymoon Stand Up Special,TV Show,,United States,"April 17, 2018",2018,"Stand-Up Comedy & Talk Shows, TV Comedies","Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials.",1 Season,6.7
80190086,The Hook Up Plan,TV Show,,France,"October 11, 2019",2020,"International TV Shows, Romantic TV Shows, TV Comedies","When Parisian Elsa gets hung up on her ex, her best friends secretly hire a male escort to help her move on. But their plan works a little too well.",2 Seasons,7.7
80233024,The House Next Door,Movie,Milind Rau,India,"January 9, 2018",2017,"Horror Movies, International Movies, Thrillers","In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",135 min,7.1
80160935,The House of Flowers,TV Show,,Mexico,"April 23, 2020",2020,"International TV Shows, Spanish-Language TV Shows, TV Comedies","In this dark comedy, a wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets.",2 Seasons,8
81030409,The House of Flowers Presents: The Funeral,Movie,Manolo Caro,,"November 1, 2019",2019,Movies,The de la Mora siblings publicly mourn the death of their mother amid multiple surprises and mishaps at Virginia's funeral.,36 min,0
80190144,The House on Coco Road,Movie,Damani Baker,United States,"June 30, 2017",2016,Documentaries,"This film chronicles the journey of Fannie Haughton, an Oakland activist who fled to Grenada with her family just prior to the U.S. invasion in 1983.",79 min,7.4
80178836,The House That Made Me,TV Show,,India,"March 31, 2017",2015,"International TV Shows, Reality TV","With host Vinay Pathak, Indian celebrities return to their childhood homes to reconnect with the past and share stories of their journey to success.",3 Seasons,5.8
80171439,The Human Factor: The Untold Story of the Bombay Film Orchestras,Movie,Rudradeep Bhattacharjee,India,"April 1, 2017",2013,"Documentaries, International Movies, Music & Musicals",A family of Parsi musicians collectively works for over 60 years scoring the orchestral soundtracks for some of Bollywood's most memorable films.,53 min,0
80218939,The Humanity Bureau,Movie,Rob W. King,Canada,"December 18, 2018",2017,"Action & Adventure, Sci-Fi & Fantasy","In a dystopian, near-future United States, a deportation caseworker who has begun to question authority tries to safeguard a woman and her young son.",94 min,5.5
70307659,The Hundred-Foot Journey,Movie,Lasse Hallström,"United States, India, United Arab Emirates","January 31, 2019",2014,"Comedies, Dramas","A chef and his family leave India to open an eatery in the south of France, where they clash with the haughty restaurateur across the street.",123 min,7.5
80097726,The Hunt,TV Show,,United Kingdom,"May 14, 2017",2015,"British TV Shows, Docuseries, Science & Nature TV","Witness some of the most riveting showdowns in the animal kingdom as cameras capture leopards, polar bears and other predators targeting their prey.",1 Season,7.3
80215923,The Hurricane Heist,Movie,Rob Cohen,"United Kingdom, United States","September 26, 2018",2018,Action & Adventure,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.,103 min,5.2
80152745,The Hurt Business,Movie,Vlad Yudin,United States,"February 1, 2017",2016,"Documentaries, Sports Movies","Featuring legendary and up-and-coming MMA fighters, this documentary details the history of the brutal sport and the fighters' struggles and triumphs.",111 min,6.5
80993062,The I-Land,TV Show,,United States,"September 12, 2019",2019,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","Wiped clean of memories and thrown together, a group of strangers fight to survive harsh realities – and the island that traps them.",1 Season,4.6
70113532,The Imaginarium of Doctor Parnassus,Movie,Terry Gilliam,"United Kingdom, Canada, France, United States","March 8, 2019",2009,"Action & Adventure, Sci-Fi & Fantasy","When a deal with the devil comes due, the immortal Doctor Parnassus must renegotiate the pact to save his daughter and right the wrongs of his past.",123 min,6.9
60027701,The In-Laws,TV Show,,Singapore,"August 1, 2017",2011,"International TV Shows, TV Dramas","She swore not to meddle in her kids' lives like her mother-in-law meddled in hers. But when her sons get married, that vow proves not so easy to keep.",98 min,5.8
80157528,The In-Laws,TV Show,,Singapore,"August 1, 2017",2011,"International TV Shows, TV Dramas","She swore not to meddle in her kids' lives like her mother-in-law meddled in hers. But when her sons get married, that vow proves not so easy to keep.",1 Season,5.8
80243216,The InBESTigators,TV Show,,Australia,"January 10, 2020",2020,"Kids' TV, TV Comedies","Four clever school kids start their own detective agency and vlog about their adventures, becoming fast friends in the process.",1 Season,8.3
70157196,The Inbetweeners,TV Show,,United Kingdom," January 1, 2018",2010,"British TV Shows, TV Comedies",This rib-tickling series follows four English lads as they try – and fail spectacularly – to navigate the wretched no-man's land of adolescence.,3 Seasons,8.3
80160814,The Incident,Movie,Isaac Ezban,Mexico,"June 19, 2017",2014,"International Movies, Sci-Fi & Fantasy, Thrillers","Two criminals race down a stairwell, a cop close behind. A bickering family begins a road trip. Their journeys will take far longer than expected.",100 min,6.4
80171022,The Incredible Jessica James,Movie,Jim Strouse,United States,"July 28, 2017",2017,"Comedies, Independent Movies, Romantic Movies","Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date.",84 min,6.6
81016361,The Incredible Story of the Giant Pear,Movie,"Philip Einstein Lipski, Jørgen Lerdam, Amalie Næsby Fick",Denmark,"March 1, 2019",2018,Children & Family Movies,"Sebastian the elephant and his feline friend Mithco sail on a gigantic peach to rescue Sunnytown's beloved mayor, who's stranded on a mysterious island.",75 min,6.4
80221639,The Incredibles 2,Movie,Brad Bird,United States,"January 30, 2019",2018,"Children & Family Movies, Comedies","When Elastigirl gets recruited for a high-profile crime-fighting mission, Mr. Incredible takes on his toughest assignment ever: full-time parenting.",118 min,7.7
80190279,The Indian Detective,TV Show,,"Canada, Germany, South Africa","December 19, 2017",2017,"Crime TV Shows, International TV Shows, TV Comedies","In this crime dramedy, a suspended Canadian cop visits his father in Mumbai and assists in investigating a huge criminal operation with links to home.",1 Season,6.9
81038598,The Influence,Movie,Dennis Rovira van Boekholt,"Spain, France","October 11, 2019",2019,"Horror Movies, International Movies","Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child.",102 min,4.6
70105371,The Informant!,Movie,Steven Soderbergh,United States,"August 1, 2018",2009,"Comedies, Dramas","While gathering evidence against his employer to help the FBI build a price-fixing case, Mark Whitacre begins to piece together a fantasy world.",108 min,6.4
81025403,The Inmate,TV Show,,Mexico,"September 26, 2019",2018,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A former Marine poses as an inmate inside a Mexican prison in order to infiltrate a gang suspected of kidnapping a U.S. judge's teen daughter.,1 Season,7.3
80187030,The Innocent Man,TV Show,,United States,"December 14, 2018",2018,"Crime TV Shows, Docuseries","This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s.",1 Season,7.4
80098103,The Innocents,TV Show,,United Kingdom,"August 24, 2018",2018,"British TV Shows, International TV Shows, Romantic TV Shows",Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities.,115 min,7.8
80184405,The Innocents,TV Show,,United Kingdom,"August 24, 2018",2018,"British TV Shows, International TV Shows, Romantic TV Shows",Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities.,1 Season,7.8
80178078,The Intent,Movie,"Femi Oyeniran, Kalvadour Peterson",United Kingdom,"May 15, 2017",2016,"Dramas, International Movies, Thrillers","After burgeoning criminal Gunz joins the increasingly violent TIC crew, the gang finds itself dealing with threats from all sides.",99 min,4.7
81069254,The Intent 2: The Come Up,Movie,"Femi Oyeniran, Nicky Slimting Walker",United Kingdom,"February 21, 2019",2018,"Dramas, International Movies","During a trip to Jamaica, a London gang targets a disloyal member who has been meeting with rivals. Meanwhile, an undercover cop stands among them.",103 min,4.1
60000545,The Interview,Movie,Craig Monahan,Australia,"November 1, 2016",1998,"Cult Movies, Dramas, Thrillers","When a man who's seemingly lost everything is grabbed by police for questioning, it starts a twisted cat-and-mouse game between him and a detective.",101 min,6.8
70105370,The Invention of Lying,Movie,"Ricky Gervais, Matthew Robinson",United States,"January 1, 2020",2009,"Comedies, Romantic Movies","In a world where no one fibs, a screenwriter gains fame and fortune – and maybe the girl of his dreams – by saying things that aren't true.",99 min,6.4
80144146,The Investigator: A British Crime Story,TV Show,,United Kingdom,"March 5, 2020",2018,"British TV Shows, Crime TV Shows, Docuseries","After 40 years of inconclusive evidence, renowned criminologist Mark Williams-Thomas re-examines a string of mysterious murders.",2 Seasons,5.5
80173176,The Invisible Guardian,Movie,Fernando González Molina,"Spain, Germany","August 3, 2017",2017,"International Movies, Thrillers","When an FBI-trained cop returns to her Navarre hometown to catch a killer targeting local teens, she must also face personal demons from her past.",129 min,6.4
80093106,The Invisible Guest,Movie,Paulo Oriol,Spain,"July 1, 2017",2016,"International Movies, Thrillers","After waking next to his now-dead lover in a hotel room, a young businessman hires a prominent lawyer to figure out how he ended up a murder suspect.",106 min,8.3
80048977,The Invitation,Movie,Karyn Kusama,United States,"July 8, 2016",2015,"Horror Movies, Independent Movies, Thrillers","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.",100 min,6.6
80113894,The Irish Mob,TV Show,,,"December 1, 2016",2008,"Crime TV Shows, Docuseries","This documentary crime series charts the rise of the Irish Mob in America, from urban immigrant poverty to political power and wealth.",1 Season,7
80175798,The Irishman,Movie,Martin Scorsese,United States,"November 27, 2019",2019,Dramas,Hit man Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family in this acclaimed film from Martin Scorsese.,209 min,7.9
81212801,The Irishman: In Conversation,Movie,,United States,"December 5, 2019",2019,Documentaries,"Join director Martin Scorsese as he sits down with stars Robert De Niro, Al Pacino and Joe Pesci for an intimate, intriguing look inside ""The Irishman.""",24 min,7.5
70189282,The Iron Lady,Movie,Phyllida Lloyd,"United Kingdom, France","July 7, 2019",2011,"Dramas, International Movies","Margaret Thatcher, the first female prime minister of Britain, navigates a career destined to change the rules of leadership and politics.",105 min,6.5
80136455,The Iron Lady,Movie,Phyllida Lloyd,"United Kingdom, France","July 7, 2019",2011,"Dramas, International Movies","Margaret Thatcher, the first female prime minister of Britain, navigates a career destined to change the rules of leadership and politics.",1 Season,6.5
80009361,The Irregular at Magic High School,TV Show,,Japan,"November 15, 2017",2014,"Anime Series, International TV Shows, Teen TV Shows","Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother.",1 Season,7.6
81172901,The Island,Movie,Toka McBaror,Nigeria,"November 29, 2019",2018,"Dramas, International Movies, Thrillers","When a colonel uncovers controversial intel about the government, he makes a shocking discovery and must decide whether to reveal it or risk his life.",93 min,7
70140450,The IT Crowd,TV Show,,United Kingdom,"August 1, 2017",2013,"British TV Shows, Classic & Cult TV, International TV Shows","Aided by a tech-illiterate manager, a pair of basement-dwelling dweebs makes the most of life in IT at a corporation run by a cloddish new owner.",5 Seasons,8.5
80117533,The Ivory Game,Movie,"Kief Davidson, Richard Ladkani",Austria,"November 4, 2016",2016,Documentaries,"Filmmakers infiltrate the corrupt global network of ivory trafficking, exposing poachers and dealers as African elephants edge closer to extinction.",112 min,8
80208083,The Jack King Affair,Movie,"Benjamin Cohen, Nicolas Cotto",France,"January 2, 2018",2015,"Documentaries, International Movies",This documentary explores a bold World War II operation in which an MI5 agent infiltrated a fascist network to intercept stolen documents.,52 min,6.3
80216237,The Jaime Maussan Show,TV Show,,United States,"December 1, 2017",2010,"Docuseries, International TV Shows, Spanish-Language TV Shows",Mexican journalist and UFO investigator Jaime Maussan travels the world collecting evidence and firsthand accounts of extraterrestrial phenomena.,1 Season,4.9
70074299,The Jane Austen Book Club,Movie,Robin Swicord,United States,"March 8, 2019",2007,"Comedies, Dramas, Romantic Movies",Six book club members find their lives resemble a modern-day version of Jane Austen's novels in this drama.,106 min,7
80211384,The Joel McHale Show with Joel McHale,TV Show,,United States,"July 15, 2018",2018,"Stand-Up Comedy & Talk Shows, TV Comedies","Trending news, pop culture, social media, original sketches and more come together in host Joel McHale's new weekly comedy commentary show.",2 Seasons,7.3
80173002,The Journey Is the Destination,Movie,Bronwen Hughes,United States,"November 7, 2017",2016,Dramas,Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.,123 min,6.5
80241877,The Judgement,TV Show,,Thailand,"November 2, 2018",2018,"Crime TV Shows, International TV Shows, TV Dramas","After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.",1 Season,7.7
70287630,The Jungle Book,TV Show,,"India, Germany, France","May 11, 2019",2010,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.",1 Season,7.5
81016324,The Jungle School,Movie,Riri Riza,Indonesia,"October 30, 2018",2013,"Dramas, International Movies",An idealistic young woman travels to the jungles of Indonesia to teach literacy – and much more – to local children.,90 min,7.4
80188730,The K2,TV Show,,South Korea,"October 1, 2019",2016,"International TV Shows, Korean TV Shows, Romantic TV Shows",A fugitive soldier gets swept up in personal and political intrigue when he's hired as a bodyguard for the family of a presidential candidate.,1 Season,8.1
70125931,The Karate Kid,Movie,Harald Zwart,"United States, China","October 17, 2019",2010,"Children & Family Movies, Dramas","After moving to Beijing with his mother, Dre falls prey to a bully, so he takes lessons from a martial arts master in this remake of the 1984 classic.",140 min,7.3
80122179,The Keepers,TV Show,,United States,"May 19, 2017",2017,"Crime TV Shows, Docuseries, TV Mysteries",This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.,1 Season,8.2
80198730,The Keeping Hours,Movie,Karen Moncrieff,United States,"September 1, 2018",2017,"Dramas, Thrillers","Years after the death of their only child and subsequent divorce, a couple discovers that their son's ghost continues to inhabit their former home.",95 min,6.6
80127990,The Killer,Movie,Marcelo Galvão,Brazil,"November 10, 2017",2017,"Action & Adventure, International Movies","In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",100 min,8
80240972,The Kindergarten Teacher,Movie,Sara Colangelo,"United States, Israel, United Kingdom, Canada","October 12, 2018",2018,"Dramas, Independent Movies",A devoted teacher takes interest in a young student's creative potential after hearing his poetry. But she soon crosses the line into obsession.,97 min,6.7
